VIN (1-10);County;City;State;Postal Code;Model Year;Make;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
5YJ3E1EB9L;King;Kent;WA;98042;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;47;6200043;POINT (-122.111625 47.36078);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033031800
WVGTMPE27N;King;Kirkland;WA;98034;2022;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;229567530;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022003
WBA8E1C50J;King;Seattle;WA;98146;2018;BMW;330E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;45600;34;190319153;POINT (-122.355145 47.505655);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033012000
SADHC2S10L;King;Issaquah;WA;98027;2020;JAGUAR;I-PACE;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;234;0;5;103766533;POINT (-122.03646 47.534065);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025006
WBAJB1C55J;Cowlitz;Longview;WA;98632;2018;BMW;530E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;54950;19;135760355;POINT (-122.9379953 46.1372997);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;53015000802
5YJ3E1EA3J;Snohomish;Everett;WA;98208;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;44;346738318;POINT (-122.2247757 47.9156409);PUGET SOUND ENERGY INC;53061041609
1N4AZ0CP7D;King;Shoreline;WA;98177;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;75;0;32;194708363;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020800
5YJ3E1EA0L;King;Kirkland;WA;98034;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;0;45;112905649;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022603
5YJ3E1EB0L;King;Seattle;WA;98122;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;43;121954318;POINT (-122.30839 47.610365);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033007502
5YJ3E1EA4P;King;Seatac;WA;98188;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;232645857;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028100
WA1LAAGEXK;King;Bellevue;WA;98006;2019;AUDI;E-TRON;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;204;0;41;235020334;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025006
7FCTGAAL1N;King;Auburn;WA;98002;2022;RIVIAN;R1T;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;31;193129289;POINT (-122.222855 47.305065);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033030802
1N4AZ0CP1F;Island;Oak Harbor;WA;98277;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;10;213339500;POINT (-122.67499 48.287295);PUGET SOUND ENERGY INC;53029970402
5YJ3E1EB6L;King;Redmond;WA;98052;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;45;3259315;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032323
2C4RC1L73N;King;Renton;WA;98056;2022;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;41;227514087;POINT (-122.180505 47.500055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025304
JTMEB3FV0M;King;Seattle;WA;98109;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;0;43;238140885;POINT (-122.34848 47.632405);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033007301
5YJYGDEE8M;King;Redmond;WA;98052;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;142153406;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032321
KMHM54AC5P;King;Bellevue;WA;98008;2023;HYUNDAI;IONIQ 6;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;240009892;POINT (-122.11832 47.6245);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023300
3FA6P0SU1F;King;Seattle;WA;98125;2015;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;46;119583292;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000201
WP0AB2Y13M;King;Bellevue;WA;98004;2021;PORSCHE;TAYCAN;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;203;0;41;176307470;POINT (-122.201905 47.61385);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023902
5YJ3E1EB4J;Snohomish;Bothell;WA;98012;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;44;236264451;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061052005
YV4BR0DL8M;King;Normandy Park;WA;98166;2021;VOLVO;XC60;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;33;127086942;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028600
7SAXCDE50P;King;Seattle;WA;98104;2023;TESLA;MODEL X;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;43;219813436;POINT (-122.329075 47.6018);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033008102
KM8JFDA27N;Clark;Camas;WA;98607;2022;HYUNDAI;TUCSON;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;33;0;18;209530016;POINT (-122.405565 45.59009);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040608
1N4BZ0CP7G;King;Woodinville;WA;98072;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;45;207734544;POINT (-122.151665 47.75855);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021802
5YJYGDEE7M;King;Redmond;WA;98052;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;249932014;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032321
1V2GNPE88P;King;Renton;WA;98055;2023;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;229757622;POINT (-122.197 47.43876);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029305
KNDPYDAH8P;King;Newcastle;WA;98056;2023;KIA;SPORTAGE;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;34;0;41;225730249;POINT (-122.180505 47.500055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024703
JTDKARFP9L;King;Kent;WA;98030;2020;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;47;6138338;POINT (-122.199755 47.37483);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029507
1G1RA6E43E;King;Seattle;WA;98177;2014;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;36;173821161;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001400
JA4J24A53J;King;Burien;WA;98168;2018;MITSUBISHI;OUTLANDER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;22;0;33;8848920;POINT (-122.286465 47.476);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033027400
5YJYGDEE4M;King;Kirkland;WA;98034;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;1;168879805;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022300
7SAYGDEE9N;King;Seatac;WA;98148;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;33;199431865;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028500
3FMTK3SU5M;King;Auburn;WA;98001;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;47;220205786;POINT (-122.2849393 47.3384055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033030501
JHMZC5F35J;Clark;Vancouver;WA;98684;2018;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;0;17;126090191;POINT (-122.51692 45.6228);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041320
5UXTA6C00N;King;Kirkland;WA;98033;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;45;180650711;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022402
WBY73AW09P;King;Kirkland;WA;98033;2023;BMW;I4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;244490858;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022701
7PDSGABA6P;King;Bellevue;WA;98005;2023;RIVIAN;R1S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;251235442;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023604
7SAYGDEE9P;Clark;Battle Ground;WA;98604;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;18;233823411;POINT (-122.53218 45.77945);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040203
7SAYGDEE3P;King;Issaquah;WA;98029;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;5;249958971;POINT (-121.999595 47.547635);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032220
WVGRMPE29M;King;Bellevue;WA;98008;2021;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;166251277;POINT (-122.11832 47.6245);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023300
KNDCE3LG0L;King;Seattle;WA;98144;2020;KIA;NIRO;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;239;0;37;157471856;POINT (-122.30823 47.581975);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009000
YV4ED3UM2P;King;Kirkland;WA;98033;2023;VOLVO;XC40;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;244531185;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022604
WBAJA9C58J;King;Seatac;WA;98188;2018;BMW;530E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;52650;33;251285394;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028100
5YJ3E1EA6K;King;Newcastle;WA;98056;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;41;476862494;POINT (-122.180505 47.500055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024703
1G1RD6E44C;King;Seattle;WA;98115;2012;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;0;46;6460156;POINT (-122.3185 47.67949);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033002000
5YJ3E1EA7K;King;Kent;WA;98031;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;47;477016613;POINT (-122.2012521 47.3931814);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029405
1V2VMPE80P;King;Seattle;WA;98101;2023;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;43;251121314;POINT (-122.33589 47.61099);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033008300
JTDKARFP3L;Clark;Vancouver;WA;98660;2020;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;49;275788397;POINT (-122.675975 45.630465);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042300
WB523CF00N;King;Kirkland;WA;98034;2022;BMW;IX;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;202086251;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022003
1C4RJYE67N;King;Kirkland;WA;98033;2022;JEEP;GRAND CHEROKEE;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;48;223885098;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022603
5UXTA6C05N;Clark;Vancouver;WA;98664;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;49;192652512;POINT (-122.589388 45.6228731);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011043100
1FADP5CU3E;Kitsap;Bainbridge Island;WA;98110;2014;FORD;C-MAX;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;23;187472813;POINT (-122.5235781 47.6293323);PUGET SOUND ENERGY INC;53035090800
1G1RD6S54J;Clark;Vancouver;WA;98660;2018;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;53;0;49;224533585;POINT (-122.675975 45.630465);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042300
7SAYGAEE9N;King;Kirkland;WA;98034;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;1;211973226;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022203
1N4BZ1CV2N;King;Kirkland;WA;98034;2022;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;1;192259826;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022203
7SAYGDEF1P;King;Renton;WA;98055;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;11;245527908;POINT (-122.197 47.43876);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029308
5YJ3E1EB2L;King;Seattle;WA;98102;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;43;103513889;POINT (-122.3223156 47.6402108);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006500
1FT6W1EV5N;King;Kirkland;WA;98034;2022;FORD;F-150;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;228731863;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021904
5YJ3E1EA6K;King;Bellevue;WA;98005;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;48;186362193;POINT (-122.16085 47.624515);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022805
7SAYGDEE3N;Kitsap;Bainbridge Island;WA;98110;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;23;223488821;POINT (-122.5235781 47.6293323);PUGET SOUND ENERGY INC;53035090902
7SAYGDEE5P;King;Mercer Island;WA;98040;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;245813844;POINT (-122.2377542 47.582905);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024302
5UXTA6C00P;King;Seattle;WA;98119;2023;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;36;229452030;POINT (-122.363815 47.63046);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006800
1G1FY6S06M;King;Auburn;WA;98092;2021;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;47;150593012;POINT (-122.1820969 47.3198995);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029602
2C4RC1L79M;Thurston;Yelm;WA;98597;2021;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;2;141879636;POINT (-122.61023 46.94126);PUGET SOUND ENERGY INC;53067012421
WVWKR7AU9K;King;Seattle;WA;98117;2019;VOLKSWAGEN;E-GOLF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;125;0;36;478645324;POINT (-122.37275 47.68968);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033002900
WA1F2AFYXM;King;Seattle;WA;98115;2021;AUDI;Q5 E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;46;150138201;POINT (-122.3185 47.67949);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033002000
7SAYGDEE0N;King;Seattle;WA;98112;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;43;204998181;POINT (-122.306935 47.62441);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006300
YV4ED3UM2P;Clark;Battle Ground;WA;98604;2023;VOLVO;XC40;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;18;233728939;POINT (-122.53218 45.77945);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040407
1G1FX6S06H;Clark;Vancouver;WA;98661;2017;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;49;127437579;POINT (-122.641835 45.638545);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042602
WBA5P9C0XM;King;Bothell;WA;98011;2021;BMW;330E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;20;0;1;177595722;POINT (-122.20578 47.762405);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022001
1FT6W1EV1N;King;Kirkland;WA;98034;2022;FORD;F-150;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;221261876;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021904
KNDRMDLH9P;Clallam;Sequim;WA;98382;2023;KIA;SORENTO;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;24;252908365;POINT (-123.105015 48.08104);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY;53009001702
5YJYGDEE6M;King;Bellevue;WA;98007;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;148628490;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023603
5YJ3E1EA0P;King;Bellevue;WA;98007;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;229642563;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023300
1V2GNPE81P;King;Bellevue;WA;98006;2023;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;228277948;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024701
YV4BC0PL0H;King;Seattle;WA;98122;2017;VOLVO;XC90;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;0;37;347665076;POINT (-122.30839 47.610365);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033007800
7SAYGDEF7N;King;Kirkland;WA;98034;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;183425791;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021903
1G1RB6E43D;Clark;Vancouver;WA;98683;2013;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;17;278525782;POINT (-122.4853873 45.6083347);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041322
KNDCD3LD0N;King;Newcastle;WA;98056;2022;KIA;NIRO;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;26;0;41;194622592;POINT (-122.180505 47.500055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024703
1N4AZ0CP4D;Yakima;Toppenish;WA;98948;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;75;0;15;133798493;POINT (-120.31287 46.37534);PACIFICORP;53077940006
5YJXCDE24M;King;Sammamish;WA;98075;2021;TESLA;MODEL X;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;41;132620757;POINT (-122.03309 47.58153);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032215
1N4AZ1BV0P;King;Kirkland;WA;98033;2023;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;45;229716868;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022603
5YJSA1DP3C;King;Kirkland;WA;98033;2012;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;265;59900;48;211696467;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022501
5YJ3E1EA0M;King;Bellevue;WA;98007;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;48;156590465;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023201
5YJ3E1EA3P;King;Seattle;WA;98105;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;43;235120735;POINT (-122.319115 47.66132);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033004500
5YJSA1E62N;King;Kirkland;WA;98034;2022;TESLA;MODEL S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;1;197015493;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022203
5YJYGDEE0M;King;North Bend;WA;98045;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;5;167177923;POINT (-121.7814012 47.4935316);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032704
5YJ3E1EB2L;King;Redmond;WA;98052;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;45;5983827;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032321
JTDKAMFP0M;King;Issaquah;WA;98029;2021;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;5;151200962;POINT (-121.999595 47.547635);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032221
1G1FW6S07P;King;Seattle;WA;98104;2023;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;37;236191000;POINT (-122.329075 47.6018);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009300
3FMTK2R73M;King;Seattle;WA;98144;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;37;194042418;POINT (-122.30823 47.581975);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009500
WBY1Z4C51E;Snohomish;Bothell;WA;98012;2014;BMW;I3;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;72;0;21;132364452;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061051927
5YJYGDEE3L;King;Shoreline;WA;98155;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;0;32;115373163;POINT (-122.3175 47.7578146);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020500
2C4RC1L73P;King;Tukwila;WA;98188;2023;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;11;236381687;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028200
1N4BZ0CP3G;King;Seattle;WA;98117;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;36;5979543;POINT (-122.37275 47.68968);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033003000
5YJSA1E24J;King;Redmond;WA;98052;2018;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;0;45;303590619;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032330
KM8KM4AE6N;Kitsap;Port Orchard;WA;98367;2022;HYUNDAI;IONIQ 5;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;26;203118408;POINT (-122.6851642 47.506453);PUGET SOUND ENERGY INC;53035092902
1N4AZ0CP8E;King;Redmond;WA;98052;2014;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;48;181117583;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022606
1G1FX6S0XH;Kitsap;Bremerton;WA;98337;2017;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;26;204952947;POINT (-122.635905 47.57097);PUGET SOUND ENERGY INC;53035081200
